en,ngiemboon
RAM,kùkwòon
put-on,gwɔ́bte
Ram,kùkwòon
sleeper,cú ntóŋ
crash,kùkwòon
magnetic attraction,lyɛ́bte
cleave,éshÿɔ́g
mile,lejwoŋó
break up,éfʉ́ŋte
serviceman,mámbàŋa
rectum,mápwɔ́ʼ
pocket-sized,kékɔ́gɔ
jam,kèkwòon
offprint,éfʉ́ŋte
dreadful,mancʉ́ŋ
varsity letter,lejÿɔ́g
single,mákìkyè
base,cÿó ndá
lecture,legɔ̀ɔn
contact lens,lyèente
sink in,mamelém
magnetic force,lyɛ́bte
draw and quarter,jʉ́jʉ́ŋ
adjoin,lyèente
freebooter,mankẅíŋ
stupefy,éshÿɔ́g
car,mashʉ́ŋ
research,faʼá nò
profits,letɔ́ɔn
single out,éfʉ́ŋte
drier,kàlàngá
break through,leshʉ́a
Edward Douglas White Jr.,féfɔ́gɔ
research worker,fàʼa nò
RAM,kèkwòon
street corner,ésẅíʼte
crash,kèkwòon
White River,féfɔ́gɔ
slovenly person,kúnɔ̀ɔn
rowlock,lekẅèle
first light,mamelém
leaning against,lejʉʼʉ́
harness,kʉankàŋ
crack,leshʉ́a
linguistic rule,kʉankàŋ
pose,kɔ́ɔnte
turning point,ésẅíʼte
draftsmanship,jʉ́jʉ́ŋ
click,mamelém
payoff,lekwɔ́ʼ
8,lefɔ̌ɔn
predominate,kʉankàŋ
marker,lesìŋte
human being,mámbàŋa
foot of a plante,letsiŋé
dumbfound,éshÿɔ́g
wet nurse,mántsab
Pharisee,falísay
bend,éswáʼte
amah,mántsab
at present,fʉ̀ʼɔɔn
dryer,kàlàngá
stinker,cʉ̀cʉ̀a
forfeiture,lekwɔɔn
informer,cʉ̀cʉ̀a
outwit,kɔ́ɔnte
minuscule,kékɔ́gɔ
give away,cʉ̀cʉ̀a
encouragement,lesìŋte
crinkle,éswáʼte
personal identification number,lekẅìle
take up,jʉ́jʉ́ŋ
fry,cʉ̀cʉ̀ŋ
only,gíle yé
take a firm stand,ésẅíʼte
stigmatize,lesìŋte
magic,gwɔ́bte
shot,leshʉ́a
clean,féfɔ́gɔ
issue,lekwɔ́ʼ
premise,éshʉ́ge
snap,leshʉ́a
differentiate,lesìŋte
earnings,letɔ́ɔn
scab,cʉ̀cʉ̀a
decree,kʉankàŋ
fuzz,kúnɔ̀ɔn
deliver,lekwɔ́ʼ
modest,kékɔ́gɔ
perplex,kɔ́ɔnte
heartbreak,lemÿɔ̀g
stand by,éshÿɔ́g
horrendous,mancʉ́ŋ
add,ésẅíŋte
cruciform wooden whistle,mandèle
human,mámbàŋa
teetotal,kàlàngá
vanquish,kɔ́ɔnte
attract,jʉ́jʉ́ŋ
beat,éshÿɔ́g
pit,lesìŋte
radar target,lesɔ̀ɔn
sunrise,mamelém
squealer,kúnɔ̀ɔn
sack up,letɔ́ɔn
disrespect,mánẅile
return,lekwɔ́ʼ
fox,gwɔ́bte
bewilder,kɔ́ɔnte
alphabetic character,lejÿɔ́g
restoration,lekwɔ́ʼ
farrow,kúnɔ̀ɔn
illusion,gwɔ́bte
motion,ésẅɛʼte
investigator,fàʼa nò
flag,lekẅèle
move back,ésẅɛʼte
motility,cʉ̀cʉ̀ʼ
furcate,éfʉ́ŋte
itch,éshʉ́ʼʉ
orangish,lámáasè
coco palm,kùkùnêg
pip,lesɔ̀ɔn
paying back,lekwɔ́ʼ
Twin Falls,málefág
apparent movement,cʉ̀cʉ̀ʼ
control stick,éshÿɔ́g
pulverization,ffo ssé
despoiler,mankẅíŋ
stigmatise,lesìŋte
bowling pin,lekẅìle
comeback,lekwɔ́ʼ
howitzer,lepfwɔʼ
improver,lekẅìʼi
today,fʉ̀ʼɔɔn
fall,lekwɔ́ʼ
eight-spot,lefɔ̌ɔn
rat,cʉ̀cʉ̀a
prevail,kʉankàŋ
contempt,mánẅile
inquiry,faʼá nò
web,letɔ́ɔn
Ashcan School,lefɔ̌ɔn
nock,lesìŋte
link,cú ntóŋ
law-breaking,fʉ̌ʼ nò
forgo,lekwɔɔn
note,lesìŋte
tie,cú ntóŋ
pull back,jʉ́jʉ́ŋ
statistical distribution,legàbte
terrible,mancʉ́ŋ
gentleman's gentleman,mámbàŋa
get,jʉ́jʉ́ŋ
manufactory,mashʉ́ŋ
dresser,kʉ́kʉ́b
scrunch up,éswáʼte
story,mándagá
thrum,kɔ́ɔnte
break,leshʉ́a
severalise,éfʉ́ŋte
corner,ésẅíʼte
pull a fast one on,gwɔ́bte
duplicate,málefág
wrinkle in the hand,éshʉ́ʼʉ
pillager,mankẅíŋ
mystify,éshÿɔ́g
part,éfʉ́ŋte
crush,éshÿɔ́ʼ
unmatched,mákìkyè
ramify,éfʉ́ŋte
disdain,mánẅile
pig it,kúnɔ̀ɔn
piece,mámbàŋa
relocation,ésẅɛʼte
strike out,lesìŋte
super,leshʉ́a
split,éfʉ́ŋte
immigrant,kÿò láʼ
burl,lejwoŋó
go,leshʉ́a
shiver,éshúʼte
jampack,kùkwòon
sentry,másínzà
initiation place,láʼakém
twinned,málefág
cracking,leshʉ́a
whore,káa tÿó
empower,cÿó gʉm
machine,mashʉ́ŋ
origination,cÿó ndá
actor's line,legɔ̀ɔn
tholepin,lekẅèle
k. disease,kekwɔ́g
lone,gíle yé
deception,kwóonte
stick by,éshÿɔ́g
immobilize,lekẅèle
oarlock,lekẅèle
Cameroun,Kàmalûm
 On the ground., Á ssé.
tie-in,cú ntóŋ
k. ceremony,línɔ̀ɔn
severe,mancʉ́ŋ
betray,cʉ̀cʉ̀a
gallop,kètsɔ̀ʼ
initiation period,láʼakém
tingle,éshúʼte
thrill,éshúʼte
board,lûm ndá
bind,éshÿɔ́g
mill,mashʉ́ŋ
magnetism,lyɛ́bte
be on edge,éshúʼte
cause,cʉ̀cʉ̀ʼ
secern,éfʉ́ŋte
talent,cÿó gʉm
creation,cÿó ndá
PIN,lekẅìle
hitch,éshʉ́ʼʉ
lookout,másínzà
bring out,éshʉ́ge
jampack,kèkwòon
break of the day,mamelém
toothache plant,ffo pàŋ
imbibe,jʉ́jʉ́ŋ
grime,lefwóon
tell apart,éfʉ́ŋte
strike,ésẅɛʼte
tangency,lyèente
peg,lekẅìle
peerless,mákìkyè
wedge,éshÿɔ́g
tie-up,cú ntóŋ
lever,kúlú pâ
pig bed,kúnɔ̀ɔn
k. secret society,kùʼngàŋ
coevals,lejwoŋó
pin-tailed whydah,mákẅálá
sack,letɔ́ɔn
spotter,másínzà
ram down,kèkwòon
set,lesìŋte
human race,mámbàŋa
fob,gwɔ́bte
certificate,mbèlevê
inter-group communication,lyèente
dread,mancʉ́ŋ
rejoin,lekwɔ́ʼ
scratch,éshʉ́ʼʉ
thaumaturgy,kwóonte
drive in,éshÿɔ́g
Caucasian,féfɔ́gɔ
scissure,leshʉ́a
eighter,lefɔ̌ɔn
cast,jʉ́jʉ́ŋ
world,mámbàŋa
insist,ésẅíʼte
white,féfɔ́gɔ
nett,letɔ́ɔn
outsmart,kɔ́ɔnte
crunch,éshÿɔ́ʼ
exclusively,gíle yé
juiceless,kàlàngá
act,ésẅɛʼte
angle rafter,málezẅé
break up,leshʉ́a
income tax return,lekwɔ́ʼ
wry,kàlàngá
flexure,éswáʼte
oil palm,letÿǒon
caper,gwɔ́bte
draft,jʉ́jʉ́ŋ
John Mill,mashʉ́ŋ
trounce,éshÿɔ́ʼ
dirty dog,cʉ̀cʉ̀a
thole,lekẅèle
fall,lekẅèle
initiation holiday,láʼakém
press,éshÿɔ́ʼ
collapse,leshʉ́a
thorax,kʉ́kʉ́b
play a joke on,gwɔ́bte
stick,lekẅìle
throb,éshúʼte
I,mákìkyè
language,legɔ̀ɔn
give,lekwɔ́ʼ
suckle,mántsab
drift,cʉ̀cʉ̀ʼ
net profit,letɔ́ɔn
dry,legwaʼá
mark off,lesìŋte
orange,lámáasè
White,féfɔ́gɔ
homo,mámbàŋa
door-to-door salesman,mamèkěm
male sheep,kùkwòon
genesis,lejwoŋó
conjuring trick,gwɔ́bte
twin,málefág
daybreak,mamelém
repay,lekwɔ́ʼ
baffle,kɔ́ɔnte
potato,mânkɔ́ʼ
draw,cú ntóŋ
conjuration,gwɔ́bte
Energy Department,mbàlasí
PIN number,lekẅìle
Energy,mbàlasí
crush,kɔ́ɔnte
voice communication,legɔ̀ɔn
k. cooking stone,letsẅɛ́
frightful,mancʉ́ŋ
pattern,kʉankàŋ
drawing off,jʉ́jʉ́ŋ
line,éswáʼte
force,jʉ́jʉ́ŋ
guide,jʉ́jʉ́ŋ
nipper,cʉ̀cʉ̀ŋ
chest of drawers,kʉ́kʉ́b
lever tumbler,kúlú pâ
recess,ésẅíʼte
child,cʉ̀cʉ̀ŋ
air mile,lejwoŋó
Isle of Man,mámbàŋa
association,cú ntóŋ
get through,mamelém
come apart,éfʉ́ŋte
link,lyèente
takings,lekwɔ́ʼ
divide,éfʉ́ŋte
play tricks,kwóonte
ovalbumin,féfɔ́gɔ
male sheep,kèkwòon
scar,lesìŋte
indue,cÿó gʉm
whirl,leshʉ́a
hoop,kánzɔɔn
zip,mbàlasí
inaugurate,éshʉ́ge
soak up,jʉ́jʉ́ŋ
purgation,lesẅagá
oldest sibling of twins,mákaláʼ
trench mortar,lepfwɔʼ
cocoa palm,kùkùnêg
slab,léŋ ndá
crease,éswáʼte
stay,éshÿɔ́g
pair of pincers,kwéntum
menstruation,kʉ̀kʉ̀ŋ
fast one,kwóonte
profit,letɔ́ɔn
white woman,mâfɔ́gɔ
mate,málefág
play a trick on,kwóonte
yield,lekwɔ́ʼ
render,ésẅíŋte
scraper,lekẅéen
reap,jʉ́jʉ́ŋ
circumvent,kɔ́ɔnte
Thomas Kyd,cʉ̀cʉ̀ŋ
campaign,cʉ̀cʉ̀ʼ
dominion,kʉankàŋ
propel,ésẅɛʼte
piece of meat,lekɔʼɔ́
grunter,kúnɔ̀ɔn
lodge,éshÿɔ́g
launderette,lesɔgɔ́
tree,ésẅíʼte
bring in,éshʉ́ge
pail,lòŋngáa
boost,lesìŋte
gunpowder,ffo ssé
rein,kʉankàŋ
how do you do?,légǎ là
sacrifice,lekwɔɔn
harlot,káa tÿó
ruler,kʉankàŋ
ironical,kàlàngá
discriminate,éfʉ́ŋte
draught,jʉ́jʉ́ŋ
gravel,kɔ́ɔnte
stag,cʉ̀cʉ̀a
stay put,éshÿɔ́g
unequalled,gíle yé
tater,mânkɔ́ʼ
letter,lejÿɔ́g
getting even,lekwɔ́ʼ
generation,lejwoŋó
trouncing,kɔ́ɔnte
suck up,jʉ́jʉ́ŋ
spud,mânkɔ́ʼ
k. large vertical drum with a nailed skin drumhead,máa nkà
trounce,kɔ́ɔnte
purification,lesẅagá
impress,ésẅɛʼte
letter of the alphabet,lejÿɔ́g
stick,kɔ́ɔnte
lacing,kɔ́ɔnte
snowy,féfɔ́gɔ
sp. large black bean,mátswǎŋ
beat out,éshÿɔ́ʼ
public executioner,kùmnzsè
unmatchable,mákìkyè
blackleg,cʉ̀cʉ̀a
front,cʉ̀cʉ̀ʼ
executioner,kùmnzsè
incite,ésẅɛʼte
fancy woman,káa tÿó
fling,leshʉ́a
pectus,kʉ́kʉ́b
quip,leshʉ́a
summation,lekẅìʼi
Mill,mashʉ́ŋ
nonpareil,mákìkyè
k. cultural dance,mbàntùʼ
lucre,letɔ́ɔn
substructure,cÿó ndá
vex,éshÿɔ́g
increase,lekẅìʼi
bed bug,lesẅíbè
wed,cú ntóŋ
gentleman,mámbàŋa
oppress,éshÿɔ́ʼ
small-scale,kékɔ́gɔ
tangle,lejwoŋó
pivot,lekẅèle
k. cultural dance at Batcham,fùʼmbùm
actuate,ésẅɛʼte
you yourself,kwàʼ gù
k. cultural dance,kùʼngàŋ
rule,kʉankàŋ
greyback,lejwoŋó
random-access memory,kèkwòon
branch,éfʉ́ŋte
unique,gíle yé
handbasket,kánzɔɔn
ogdoad,lefɔ̌ɔn
narrator,málekàŋ
Aries the Ram,kùkwòon
crusade,cʉ̀cʉ̀ʼ
ace,leshʉ́a
pincer,kwéntum
get,éshÿɔ́g
motivate,ésẅɛʼte
humankind,mámbàŋa
pull,jʉ́jʉ́ŋ
antic,kwóonte
pin tumbler,lekẅèle
puke,cʉ̀cʉ̀a
brand,lesìŋte
lonely,gíle yé
trace,jʉ́jʉ́ŋ
scorn,mánẅile
legerdemain,kwóonte
scramble,kɔ́ɔnte
albino woman or girl,mâfɔ́gɔ
preface,éshʉ́ge
combination,latÿɔ́ʼ
k. trap,cúa páb
ram,kèkwòon
magic trick,gwɔ́bte
brokenheartedness,lemÿɔ̀g
enclose,éshʉ́ge
cornbread,kèkɔ̀ɔn
blabber,cʉ̀cʉ̀a
squelch,éshÿɔ́ʼ
render,lekwɔ́ʼ
sting,éshÿɔ́g
immobilise,lekẅìle
wash up,kɔ́ɔnte
cross out,lesìŋte
enter,éshʉ́ge
fisherman,màʼ ssó
amaze,éshÿɔ́g
draw off,jʉ́jʉ́ŋ
political machine,mashʉ́ŋ
speech,legɔ̀ɔn
centre,lejÿɔ́g
retort,lekwɔ́ʼ
exiled person,kÿò láʼ
menstruum,kʉ̀kʉ̀ŋ
puff,jʉ́jʉ́ŋ
vigour,mbàlasí
recession,ésẅíʼte
sp. edible insect,mákɔ̀ɔn
whoremaster,gwɔ́bte
trap,lekẅìle
meet,lyèente
random memory,kùkwòon
severalize,éfʉ́ŋte
E. B. White,féfɔ́gɔ
lottery,jʉ́jʉ́ŋ
drawing,jʉ́jʉ́ŋ
ace,mákìkyè
pharisee,falísay
delivery,legɔ̀ɔn
morning,mamelém
offence,fʉ̌ʼ nò
secernate,éfʉ́ŋte
vain thing,lɔ̀ɔnte
whoremonger,kwóonte
pulverization,mashʉ́ŋ
unitary,mákìkyè
smash,éshÿɔ́ʼ
cram,kùkwòon
force,kèkwòon
fork,éfʉ́ŋte
fisher,màʼ ssó
scrunch,éswáʼte
pound,kèkwòon
grease,lefwóon
give,cÿó gʉm
pass,jʉ́jʉ́ŋ
straightaway,fʉ̀ʼɔɔn
put-on,kwóonte
bowel movement,cʉ̀cʉ̀ʼ
homecoming,lekwɔ́ʼ
endow,cÿó gʉm
affect,ésẅɛʼte
stick around,éshÿɔ́g
mother of the deceased,má mpfó
Stanford White,féfɔ́gɔ
credential,mbèlevê
gap,leshʉ́a
reefer,éshÿɔ́g
pound,kɔ́ɔnte
spliff,éshÿɔ́g
bawd,káa tÿó
immediately,fʉ̀ʼɔɔn
coconut,kùkùnêg
provide,ésẅíŋte
to wear,éshÿɔ́g
church,cÿɔ́ɔsè
classify,éfʉ́ŋte
vigor,mbàlasí
skunk,cʉ̀cʉ̀a
k. kitchen utensil,mankwɔʼ
abominable,mancʉ́ŋ
convention,kʉankàŋ
scoring,lesìŋte
filth,lefwóon
locomote,ésẅɛʼte
beat out,kɔ́ɔnte
parallel,málefág
split up,éfʉ́ŋte
tell,éfʉ́ŋte
latecomer,lɔ̀ɔnte
puzzle,kɔ́ɔnte
optic,lejÿɔ́g
present,cÿó gʉm
unaccompanied,gíle yé
prostitute,káa tÿó
usher in,éshʉ́ge
detoxification,lesẅagá
like a shot,fʉ̀ʼɔɔn
movement,cʉ̀cʉ̀ʼ
mankind,mámbàŋa
rooster’s comb,kʉ̀kÿɛ̀
a stomach.,lepfòm;
top-notch,leshʉ́a
enquiry,faʼá nò
dissever,éfʉ́ŋte
grading,lesìŋte
social movement,cʉ̀cʉ̀ʼ
box,ésẅíʼte
insert,éshʉ́ge
certification,mbèlevê
sort out,éfʉ́ŋte
bunk,kɔ́ɔnte
issue,ésẅíŋte
strikebreaker,cʉ̀cʉ̀a
distinguish,éfʉ́ŋte
reach,lyèente
brush against,éfúɔfuɔ
k. cultural dance,máwàcùʼ
wad,kèkwòon
bucket,lòŋngáa
move,cʉ̀cʉ̀ʼ
howitzer,kùkwóon
innovation,cÿó ndá
sandal,cúa páb
wrinkle,éswáʼte
drive in,éshʉ́ge
nonplus,éshÿɔ́g
pass,lekwɔ́ʼ
pulsate,kɔ́ɔnte
grounding,cÿó ndá
researcher,fàʼa nò
affiliation,cú ntóŋ
pin,lekẅèle
acquaint,éshʉ́ge
distribution,legàbte
beat up,kɔ́ɔnte
refund,lekwɔ́ʼ
furnish,ésẅíŋte
bum,cʉ̀cʉ̀a
atomic number 102,éen èen
chock up,kùkwòon
factory,mashʉ́ŋ
so-and-so,cʉ̀cʉ̀a
graze,éswáʼte
tie,jʉ́jʉ́ŋ
solo,gíle yé
fray,éshʉ́ʼʉ
squeeze,éshÿɔ́ʼ
lowlife,cʉ̀cʉ̀a
tart,káa tÿó
score,lekwɔɔn
larva,kʉ̀kÿɛ̀
go,ésẅɛʼte
sunup,mamelém
tick,kɔ́ɔnte
initiation,cÿó ndá
shit,cʉ̀cʉ̀a
very small child,cʉ̀cʉ̀ŋ
crumple,éswáʼte
Ram,kèkwòon
magic,kwóonte
crisp,éswáʼte
ply,ésẅíŋte
eye,lejÿɔ́g
Patrick Victor Martindale White,féfɔ́gɔ
sporting lady,káa tÿó
breast,kʉ́kʉ́b
compaction,éshÿɔ́ʼ
attach,cú ntóŋ
one,mákìkyè
hen’s comb,kʉ̀kÿɛ̀
flummox,kɔ́ɔnte
network,letɔ́ɔn
counterpart,málefág
woman director,mámbiʼí
founding,cÿó ndá
basketball hoop,kánzɔɔn
tucker out,kɔ́ɔnte
disfigured child,jwòŋmbì
prank,gwɔ́bte
now,fʉ̀ʼɔɔn
give back,lekwɔ́ʼ
first-rate,leshʉ́a
morbilli,mánkÿɛ̌
powderize,ffo ssé
alone,gíle yé
bond,cú ntóŋ
fissure,leshʉ́a
humans,mámbàŋa
introduce,éshʉ́ge
touch,lyèente
coconut meat,kùkùnêg
T. H. White,féfɔ́gɔ
reign,kʉankàŋ
little,kékɔ́gɔ
illusion,kwóonte
striking,lyèente
ledge,lecÿɔ́ʼ
whipping,kɔ́ɔnte
refining,lesẅagá
unspeakable,mancʉ́ŋ
flim-flam,gwɔ́bte
class,éfʉ́ŋte
jimmy,kúlú pâ
artificial fibre,mbaŋlòŋ
trend,cʉ̀cʉ̀ʼ
orange tree,lámáasè
manufacturing plant,mashʉ́ŋ
confiscate,lekwɔɔn
hit,lesɔ̀ɔn
pull the leg of,cʉ̀cʉ̀ŋ
flap,kɔ́ɔnte
frightening,mancʉ́ŋ
sessile joyweed,kíkyɛ́d
check,leshʉ́a
cocoanut,kùkùnêg
drive,kùkwòon
penetrate,mamelém
pig,kúnɔ̀ɔn
Man,mámbàŋa
pocket-size,kékɔ́gɔ
freestanding,éfʉ́ŋte
joke,gwɔ́bte
Republic of Cameroon,Kàmalûm
human beings,mámbàŋa
seam,éswáʼte
mill about,mashʉ́ŋ
disjoined,éfʉ́ŋte
rubeola,mánkÿɛ̌
pin,éshÿɔ́g
natural endowment,cÿó gʉm
motorcar,mashʉ́ŋ
move apart,éfʉ́ŋte
meshing,letɔ́ɔn
assort,éfʉ́ŋte
speech communication,legɔ̀ɔn
Sus scrofa,kúnɔ̀ɔn
viii,lefɔ̌ɔn
soil,lefwóon
tornado,leshʉ́a
pulverize,ffo ssé
auto,mashʉ́ŋ
shelf,lecÿɔ́ʼ
dry,kàlàngá
pose,éshÿɔ́g
pull a fast one on,kwóonte
refinement,lesẅagá
chafe,éshʉ́ʼʉ
fracture,leshʉ́a
suck,mántsab
dawning,mamelém
flow,kʉ̀kʉ̀ŋ
recall,lekwɔ́ʼ
label,lesìŋte
josh,cʉ̀cʉ̀ŋ
crimp,éswáʼte
scout,másínzà
Gemini,málefág
supply,ésẅíŋte
eight,lefɔ̌ɔn
ruckle,éswáʼte
lily-white,féfɔ́gɔ
grind,mashʉ́ŋ
crack up,leshʉ́a
octet,lefɔ̌ɔn
watch,másínzà
regulation,kʉankàŋ
internet,letɔ́ɔn
cross off,lesìŋte
crushed leather,éshÿɔ́ʼ
pair,málefág
catamenia,kʉ̀kʉ̀ŋ
regress,lekwɔ́ʼ
take back,lekwɔ́ʼ
room,lûm ndá
be tense,éshúʼte
dayspring,mamelém
cyberspace,letɔ́ɔn
replication,lekwɔ́ʼ
grunge,lefwóon
unparalleled,gíle yé
dirt,lefwóon
whip,lesɔ̀ɔn
cater,ésẅíŋte
apparent motion,cʉ̀cʉ̀ʼ
railroad tie,cú ntóŋ
woman in charge,mámbiʼí
eviscerate,jʉ́jʉ́ŋ
simple machine,mashʉ́ŋ
Theodore Harold White,féfɔ́gɔ
fold,éswáʼte
stick to,éshÿɔ́g
perplex,éshÿɔ́g
lactate,mántsab
retrovert,lekwɔ́ʼ
draw,jʉ́jʉ́ŋ
VIII,lefɔ̌ɔn
rowlock,lekẅìle
pass,leshʉ́a
personal identification number,lekẅèle
grudge,lekwɔɔn
prize,kúlú pâ
sp. weed,mbàgapǐ
stupefy,kɔ́ɔnte
Christian church,cÿɔ́ɔsè
formula,kʉankàŋ
wicked,mancʉ́ŋ
thread,jʉ́jʉ́ŋ
Eight,lefɔ̌ɔn
basis,cÿó ndá
powderise,ffo ssé
talking to,legɔ̀ɔn
squealer,cʉ̀cʉ̀a
random access memory,kùkwòon
white-hot,féfɔ́gɔ
fob,kwóonte
jolly,cʉ̀cʉ̀ŋ
words,legɔ̀ɔn
bewilder,éshÿɔ́g
motility,ésẅɛʼte
taro leaf,letòkǔʼ
manner of speaking,legɔ̀ɔn
invest,cÿó gʉm
physical contact,lyèente
James Mill,mashʉ́ŋ
break down,éshÿɔ́ʼ
trick,kwóonte
jam,kùkwòon
reprint,éfʉ́ŋte
banter,cʉ̀cʉ̀ŋ
breastfeed,mántsab
security,mbèlevê
read/write memory,kùkwòon
foundation,cÿó ndá
suck,jʉ́jʉ́ŋ
trench mortar,kùkwóon
shaver,cʉ̀cʉ̀ŋ
pulverisation,ffo ssé
fearsome,mancʉ́ŋ
caper,kwóonte
paralysis,kwʉ́ʼte
net,letɔ́ɔn
lubricating oil,lefwóon
drag,jʉ́jʉ́ŋ
exhaust,kɔ́ɔnte
dumbfound,kɔ́ɔnte
nowadays,fʉ̀ʼɔɔn
atrocious,mancʉ́ŋ
Emperor scorpion,mángɔɔn
random access memory,kèkwòon
beetling,leshʉŋé
raider,mankẅíŋ
return key,lekwɔ́ʼ
woman of the street,káa tÿó
play a joke on,kwóonte
fall apart,éfʉ́ŋte
ticktock,kɔ́ɔnte
lookout man,másínzà
git,cʉ̀cʉ̀a
eat without fear,éshÿɔ́ʼ
sound of someone coughing,kɔ́hɔ̀ʼ
kidskin,cʉ̀cʉ̀ŋ
bowling pin,lekẅèle
eyeball,lejÿɔ́g
Andrew Dickson White,féfɔ́gɔ
way,lûm ndá
endowment,cÿó gʉm
devour,kúnɔ̀ɔn
tweed,féfɔ́gɔ
military man,mámbàŋa
infix,éshʉ́ge
bloodless,féfɔ́gɔ
cleft,leshʉ́a
calf love,éshÿɔ́ʼ
read/write memory,kèkwòon
conjuring trick,kwóonte
sand quarry breakdown,máapàʼa
chair back,lejʉʼʉ́
ironic,legwaʼá
pellet bell anklet,kéjyága
differentiate,éfʉ́ŋte
milling machinery,mashʉ́ŋ
travel,ésẅɛʼte
conjuration,kwóonte
snag,éshʉ́ʼʉ
flag,lekẅìle
marijuana cigarette,éshÿɔ́g
groundwork,cÿó ndá
stew,lekwɔɔn
deposit,éshÿɔ́g
menses,kʉ̀kʉ̀ŋ
albumen,féfɔ́gɔ
normal,kʉankàŋ
adhere,éshÿɔ́g
understructure,cÿó ndá
ashen,féfɔ́gɔ
beat,kɔ́ɔnte
awful,mancʉ́ŋ
john,gwɔ́bte
strike off,lesìŋte
dawn,mamelém
he himself,kwàʼ yé
wetnurse,mántsab
lady of pleasure,káa tÿó
connect,cú ntóŋ
motion,cʉ̀cʉ̀ʼ
cocoyam leaf,letèkǔʼ
storyteller,málekàŋ
mi,lejwoŋó
work over,kɔ́ɔnte
bind,cú ntóŋ
free energy,mbàlasí
offer,leshʉ́a
at once,fʉ̀ʼɔɔn
orangeness,lámáasè
present,éshʉ́ge
draw in,jʉ́jʉ́ŋ
adult male,mámbàŋa
string,jʉ́jʉ́ŋ
male agama lizard,kùkwòon
fink,cʉ̀cʉ̀a
separate,éfʉ́ŋte
generate,lekwɔ́ʼ
marking,lesìŋte
mash,éshÿɔ́ʼ
octonary,lefɔ̌ɔn
crock up,leshʉ́a
scatterbrain,kâb ndá
betrayer,cʉ̀cʉ̀a
heart,lejÿɔ́g
PIN,lekẅèle
punctuate,lesìŋte
crime,fʉ̌ʼ nò
whiten,féfɔ́gɔ
sp. cocoyam,mâkùmbà
nautical mile,lejwoŋó
linkup,cú ntóŋ
aurora,mamelém
effort,cʉ̀cʉ̀ʼ
worst,lesɔ̀ɔn
marry,cú ntóŋ
absorb,jʉ́jʉ́ŋ
lowly,kékɔ́gɔ
peg,lekẅèle
explore,faʼá nò
Edward D. White,féfɔ́gɔ
tholepin,lekẅìle
innovate,éshʉ́ge
unrivalled,mákìkyè
tiptop,leshʉ́a
pray to,ésẅíŋte
you yourselves,kwàʼ pi
oarlock,lekẅìle
immobilize,lekẅìle
fearful,mancʉ́ŋ
dreaded,mancʉ́ŋ
mystify,kɔ́ɔnte
come home,mamelém
small,kékɔ́gɔ
denounce,cʉ̀cʉ̀a
mortar,kùkwóon
fall into place,mamelém
spoiler,mankẅíŋ
slub,lejwoŋó
gnarl,lejwoŋó
disembowel,jʉ́jʉ́ŋ
blanched,féfɔ́gɔ
get out,jʉ́jʉ́ŋ
whacking,kɔ́ɔnte
church service,cÿɔ́ɔsè
supplying,ésẅíŋte
directly,fʉ̀ʼɔɔn
tyke,cʉ̀cʉ̀ŋ
John Stuart Mill,mashʉ́ŋ
missive,lejÿɔ́g
be active,ésẅɛʼte
ane,mákìkyè
tup,kùkwòon
reappearance,lekwɔ́ʼ
quoin,ésẅíʼte
cyprian,káa tÿó
overhang,leshʉŋé
standoff,cú ntóŋ
addition,lekẅìʼi
waive,lekwɔɔn
k. large vertical drum with a nailed skin drumhead,máa sèm
Orange River,lámáasè
murphy,mânkɔ́ʼ
introduction,cÿó ndá
giving,cÿó gʉm
furrow,éswáʼte
elbow room,lûm ndá
liaison,lyèente
automobile,mashʉ́ŋ
net income,letɔ́ɔn
baffle,éshÿɔ́g
puppy love,éshÿɔ́ʼ
beating,kɔ́ɔnte
push iteratively,éshÿɔ́g
stick,lekẅèle
shudder,éshúʼte
make a motion,ésẅɛʼte
belittled,kékɔ́gɔ
precede,éshʉ́ge
whitened,féfɔ́gɔ
boxer shorts,kàlasôŋ
run,jʉ́jʉ́ŋ
inclose,éshʉ́ge
teller,málekàŋ
tup,kèkwòon
horrific,mancʉ́ŋ
pull out,jʉ́jʉ́ŋ
turn back,lekwɔ́ʼ
be very fond of,éshÿoon
raven,kúnɔ̀ɔn
sloven,kúnɔ̀ɔn
palsy,kwʉ́ʼte
PIN number,lekẅèle
thole,lekẅìle
fall,lekẅìle
joint,éshÿɔ́g
bathing suit,kàlasôŋ
blank,féfɔ́gɔ
unequaled,gíle yé
solely,gíle yé
cling,éshÿɔ́g
extend,kètsɔ̀ʼ
find,kʉankàŋ
mark,lesìŋte
Solanum tuberosum,mânkɔ́ʼ
revert,lekwɔ́ʼ
Department of Energy,mbàlasí
stinkpot,cʉ̀cʉ̀a
magic trick,kwóonte
unrivaled,mákìkyè
crumb,cʉ̀cʉ̀a
working girl,káa tÿó
No,éen èen
shell,éshÿɔ́ʼ
youngster,cʉ̀cʉ̀ŋ
solitary,gíle yé
suppress,éshÿɔ́ʼ
Orange,lámáasè
bm,cʉ̀cʉ̀ʼ
combining,latÿɔ́ʼ
forego,lekwɔɔn
reelect,lekwɔ́ʼ
history,mándagá
instantly,fʉ̀ʼɔɔn
oculus,lejÿɔ́g
rejoinder,lekwɔ́ʼ
restitution,lekwɔ́ʼ
stick in,éshʉ́ge
