en,ngiemboon
incandescent lamp,lepfɔb
circle,lekélè
junction,lefagá
Jolly Roger,lelyɛ̌
tummy,lepfòm
get one’s health back,ésẅéte
spirit,legwɔ́
rung,lekélè
examine,ḿbaʼte
intermixture,éfaŋte
grease,lefóon
backing,éshÿɔg
labour,éshwoŋ
castor oil plant,leshʉŋ
stack,lekwɛ́
imitation,lʉ̀ŋte
card,éssóte
lineage,lesaʼá
musical accompaniment,éshÿɔg
spear,lekwoŋ
sound out,kwɔ̌ɔn
dream up,éshʉ́a
make,éshwóŋ
provenience,lepiʼí
pajama,cukúlù
swashbuckler,gʉ̀gʉ̀
pile,lepʉ́a
dust,ésyeen
brook,manjÿò
save,éfwoon
buttressing,mambye
obstetrician,mánkẅè
canvas,ḿbaʼte
shell,kèkège
ordered series,kèkège
clock time,legʉ̀a
endure,éshÿɔg
theme,letsìŋ
orchis,lepuʼú
imbecile,gʉ̀gʉ̀
high spirits,jyâjyâ
magic trick,kwóŋte
enjoin,éshwóŋ
disappear,ésyeen
nark,mbâmbǎ
very large,lelemé
call,lelʉŋé
case,éshwóŋ
drag,kʉ̀kʉ̀
sacred hut of seers,letsab
lot,lepʉ́a
cut,malʉ́ŋ
sp. white bean,malákú
describe,kʉ̀kʉ̀
kitty,lepʉ́a
not working properly,kyɛ̀ʼɛ
heap,lepʉ́a
idol,lepùme
storehouse,lenuŋé
flowerpot,lepʉ́a
mint,lekwɛ́
globe,lepuʼú
accolade,lepùme
foundation,letsìŋ
hook shot,lezɔ́b
perambulation,mbàŋte
moron,gʉ̀gʉ̀
stem,letsìŋ
breaking,éshʉ́a
severance,éshʉ́a
green goddess,lepʉ́a
life history,letsẅé
lifespan,letsẅé
weeping,lelʉ̀a
bag,ésẅíbe
unify,éfaŋte
spread,ésyeen
squeeze,lepwɔʼ
elephant grass,kekàʼa
foolishness,legʉ̀e
moolah,lʉ̀mte
disseminate,ésyeen
coffee tree,kàafée
crosstie,lelɔ́g
appointment,lelèʼe
band,lelʉŋé
senior high,kúkwóŋ
badger,éssóte
embrocate,kàlàsí
weighing machine,kèkège
infrastructure,letsìŋ
surcharge,gwɔ̀bɔ
manioca,kasálà
break out,éshʉ́a
distant future,ge táa
evaporate,ésyeen
clams,lʉ̀mte
protrusion,leluʼú
gelt,mbelég
deception,kwóŋte
dolt,legʉ̀e
copiousness,gyɔ́ɔn
abbreviate,lecʉ́a
tease apart,éssóte
sticky matter,kʉkʉ́ŋ
expose,éshʉ́a
separate,éfegte
prison-breaking,éshʉ́a
dessert,mbàŋte
k. bowl made from a calabash,kàtùʼu
pip,ésyɛ́ʼ
reprint,éfegte
standard candle,málàʼa
alkali,letsìŋ
fall apart,éshʉ́a
solicit,lezɔ́b
wear,éshʉ́a
glob,lelùŋo
mound,lekwɛ́
doc,lɔ́gtà
commingle,éfaŋte
intend,kwàŋte
extraction,lesaʼá
prevarication,cÿɔ̌nò
immix,éfaŋte
raft,lekaʼá
break-dance,éshʉ́a
get around,malʉ́ŋ
living,éshÿɔg
cover,éshʉ́a
dough,mbelég
egg,lelùŋo
leech,kèmùʼu
weed,lepʉ́a
locate,éshʉ́a
household,lelaʼá
potty,lepʉ́a
enured,cÿɔ̀gɔ
mass,lekwɛ́
idiot,gʉ̀gʉ̀
blackjack oak,lelyɛ̌
stateliness,Mbélòŋ
all-encompassing,mbèlàŋ
tidy sum,lepʉ́a
go away,ésyeen
shuffle,éfaŋte
objurgate,ésiŋte
shade,gegÿɛ́
musket ball,lelùŋo
get across,éfʉ́ŋe
disregard,lecʉ́a
financial backing,éshÿɔg
phone,lelʉŋé
fire up,kyɛ̀ʼɛ
rob,gwɔ̀bɔ
sugar,lʉ̀mte
stave,lekélè
promenade,ḿbaŋte
fork,éfegte
remove,éfÿɔ́g
sweep,malʉ́ŋ
take up,kʉ̀kʉ̀
break dance,éshʉ́a
mess,lepʉ́a
bear,éshÿɔg
naming,lelèʼe
cry out,lelʉ̀a
origin,lesaʼá
fail,éshʉ́a
posterior,láʼ tá
comb,kekÿɛ̀
tantalise,éssóte
state,éshwóŋ
interruption,éshʉ́a
flog,ésyɛ́ʼ
hold,éshÿɔg
k. cultural dance,kelɔ̂g
time,legʉ̀a
trial,lʉ̀ŋte
genus Cancer,kaŋsɛ̂
plan of attack,éfaʼte
supporting,éshÿɔg
wind,lekèle
skirt,lelʉŋé
hatching,éshʉ́a
wax light,málàʼa
furtherance,manzòŋ
interlace,jÿɔ̀ʼɔ
disjoined,éfegte
reenforcement,éshÿɔg
short circuit,levɔ́g
break,éshʉ́a
basal,letsìŋ
faux,lʉ̀ŋte
stain,lefóon
candy kiss,ésẅéʼe
all-inclusive,mbèlàŋ
auto-mechanic,makánè
passel,lekaʼá
orchis,lelùŋo
be pregnant,éshwoŋ
retard,gʉ̀gʉ̀
young,leshùm
incubate,éshʉ́a
Moon,máŋwʉ́
megabucks,lekaʼá
light bulb,lepfɔb
unforesightful,levɔ́g
Base,letsìŋ
sneak,lezɔ́b
deplume,éshwoŋ
nucleotide,letsìŋ
consider,kwàŋte
aliveness,letsẅé
crude,kàlàsí
sign,ésẅéen
tummy,lepʉ́a
weightlessness,jyâjyâ
cabbage,mbelég
at long last,magmag
sweet-flavored,mbàŋte
reap,kʉ̀kʉ̀
hump,leluʼú
round,lekélè
reduce,lecʉ́a
turn,lekélè
crusade,éshwoŋ
x,legʉ́m
cave in,éshʉ́a
taper,málàʼa
Calluna vulgaris,jÿɔ̀gɔ
lowly,letsìŋ
have too much water,ésẅaga
teemingness,gyɔ́ɔn
blazon out,lelʉ̀a
get,kʉ̀kʉ̀
poor,levɔ́g
put up,éshÿɔg
read,kwɔ̌ɔn
wind up,lekèle
labialize,lekélè
mash,gʉgÿɛ́
scramble,lekwɛ̀
knot,lezyɛ̌
articulation,lefegé
grief,lemÿàg
petroleum,kàlàsí
kick downstairs,leluʼú
mob,lelʉŋé
endure,lepfòm
twit,éssóte
call,leleŋé
pinch,lezɔ́b
draftsmanship,kʉ̀kʉ̀
gear,éshwoŋ
mathematical group,manzòŋ
mechanic,makánè
flirt,gʉgÿɛ́
flock,lekwɛ́
vanish,ésyeen
rendering,kyàgte
clip,legʉ̀a
financial support,éshÿɔg
reciprocation,lefegé
spoil,éfʉ́ŋe
buttock,lecwoŋ
eternal rest,lelɔ́g
wagon train,éshwoŋ
lubricating oil,lefóon
psychoanalyze,ḿbaʼte
dear,kwɔ́ʼɔ
pass over,éfʉ́ŋe
bypass by a lot,ḿbaŋte
sustain,éfwoon
malignant neoplastic disease,kaŋsɛ̂
essay,lʉ̀ŋte
deep brown,kàafée
sway,malʉ́ŋ
cumulus,lekaʼá
nonsense,jyâjyâ
luxuriously,kúkwóŋ
magic,kwóŋte
stick out,éshÿɔg
liveliness,legwɔ́
dissect,ḿbaʼte
graduated table,kèkège
celebrate,éfwoon
force,kʉ̀kʉ̀
musical scale,kèkège
across-the-board,mbèlàŋ
bollock,lepuʼú
peck,lekwɛ́
deplete,ésẅéʼe
fall apart,éfegte
hatful,lekaʼá
medulla,lepfɔb
band,leleŋé
pass each other,éfʉ́ŋe
habitation,lelaʼá
plumage,letoŋó
orotund,lekélè
restore,lɔ́gtà
mizzle,éffote
pluck,lezɔ́b
k. basket for beans,lekumó
middle-class,fùɔlàb
rile,mbâmbǎ
bread and butter,éshÿɔg
have,éshwóŋ
attack,lekélè
increase,éshʉ́a
sterile animal,lefÿɛ́
snipe,lekélè
take out,éshwoŋ
beat back,éshwoŋ
caravan,éshwoŋ
plenty,lepʉ́a
aggroup,manzòŋ
entrepot,lenuŋé
knock,leluʼú
market shelf,legwaŋ
crumple,makósǎ
civilize,éshwoŋ
sound of laughing,hàhàhà
outcry,lelʉ̀a
substructure,letsìŋ
lock chamber,jÿɔ̀ʼɔ
claw,lezɔ́b
Christian,kelétè
pass,kʉ̀kʉ̀
whorl,jÿɔ̀ʼɔ
hard-boiled,cÿɔ̀gɔ
dejection,kwɔ̀ʼɔ
cut down,lecʉ́a
cause,éshwóŋ
stupe,legʉ̀e
avariciousness,kègɔ̀ʼ
grandiloquent,máamáa
wear out,lekʉ̂a
cosh,lelyɛ̌
al-Qaida,letsìŋ
nimbleness,jyâjyâ
tire out,lekʉ̂a
irritant,lezɔ́g
lots,gyɔ́ɔn
blood loss,máshúa
lock away,jÿɔ̀ʼɔ
flip-flop,lefegé
causa,éshwóŋ
mantle,mbèlàŋ
plebeian,makʉ́ŋ
doughnut,lelʉŋé
grunge,lefóon
mark,éfegte
buttock,legÿɔʼ
parentage,lesaʼá
endure,manjÿò
echo,leleŋé
marvelous,máamáa
admixture,éfaŋte
phone,leleŋé
consultation,lepigé
get off,kyɛ̀ʼɛ
shake,éshʉ́ŋ
k. cultural dance,kwàkwà
tie,lelɔ́g
passel,lepʉ́a
buss,ésẅéʼe
accost,gwɔ̀bɔ
break,éfegte
scurf,kèkège
queer,éfʉ́ŋe
excrescence,leluʼú
lance,ésyɛ́ʼ
storage,lenuŋé
reverberate,lelʉŋé
substitute,lefegé
solicit,gwɔ̀bɔ
falling out,éshʉ́a
practically,gyɔ́ɔn
tie,kʉ̀kʉ̀
bear,lepfòm
extrusion,leluʼú
slump,ésiŋte
corrode,ésẅéʼe
movement,éshwoŋ
fuse,éfaŋte
devil,mbâmbǎ
ultimately,magmag
love,kwɔ́ʼɔ
throne,kwɔ̀ʼɔ
Cancer,kaŋsɛ̂
transverse,éfʉ́ŋe
brood,éshʉ́a
exchange,lefegé
age group,manzòŋ
market corner,legwaŋ
temper,cÿɔ̀gɔ
edit out,lecʉ́a
date,lelèʼe
circularize,ésyeen
fecal matter,kwɔ̀ʼɔ
plunk for,éshÿɔg
commode,kwɔ̀ʼɔ
close to,lejʉ́ŋ
squash vine,lepwɔʼ
push,éshwoŋ
blow,leluʼú
interlock,jÿɔ̀ʼɔ
rest home,lelaʼá
spectre,gegÿɛ́
voluminous,lekèle
slue,lecʉ́a
computer software,lepuʼú
Lie,cÿɔ̌nò
enjoy oneself,éssóte
venter,lepfòm
juncture,lefagá
lunation,máŋwʉ́
curl,jÿɔ̀ʼɔ
dally,gégÿɛ́
nerve,legÿɔʼ
sting,ésẅíge
staff of life,mbelég
consume,ésẅéʼe
mickle,lekwɛ́
flux,éfaŋte
rejuvenate oneself,éshumo
assort,éfegte
day nursery,leleʼé
enjoin,kwɔ̌ɔn
frustrate,éfʉ́ŋe
withdraw,éfÿɔ́g
illuminate,kyɛ̀ʼɛ
floor,letsìŋ
bollock,lelùŋo
weary,lekʉ̂a
part,éshʉ́a
parkway,éshwoŋ
Irish potato,matétě
put up,lepfòm
sentiment,kwàŋte
flack,éfaʼte
BM,kwɔ̀ʼɔ
rest,lelɔ́g
mob,leleŋé
comb out,kekÿɛ̀
basis,letsìŋ
cultivate,éshwoŋ
shin,lekwɛ̀
trace,kʉ̀kʉ̀
rapacity,kègɔ̀ʼ
scale leaf,kèkège
accompaniment,éshÿɔg
dinero,mbelég
gelt,lʉ̀mte
snitch,gwɔ̀bɔ
blend,éfaŋte
hatful,lepʉ́a
at last,magmag
unawares,levɔ́g
ancestry,lesaʼá
conk,lekẅɛ̀
Friday,faládê
break in,éshʉ́a
life history,legwɔ́
paragon,lepùme
sling,lékɔ̂d
fend for,éshÿɔg
bear,manjÿò
party whip,ésyɛ́ʼ
atomic pile,lekaʼá
tiller,kwɔ̀ʼɔ
vex,mbâmbǎ
ensnare,lejÿɔʼ
twenty-one,lelyɛ̌
chunk,lepuʼú
lot,lekwɛ́
flim-flam,kwóŋte
doctor,lɔ́gtà
last,magmag
titillation,ésẅete
heap,lekwɛ́
pyjama,cukúlù
dough,lʉ̀mte
decade,legʉ́m
gazump,gwɔ̀bɔ
stroll,ḿbaŋte
waste salt,kèyàga
auricle,letuŋó
informing,kélɔɔn
hachure,éshʉ́a
stick out,lepfòm
charwoman,manzwě
sprightliness,legwɔ́
audience,lepigé
weep,lelʉ̀a
be proud,éfómte
fluff,éssóte
venter,manjÿò
egregious,lelʉ̀a
Trygve Halvden Lie,éshʉ́a
lunar month,máŋwʉ́
titillate,ésẅete
earthy,makʉ́ŋ
shiver,éshʉ́ŋ
burn down,ésẅíge
curve,lecʉ́a
call back,kwàŋte
bring down,lecʉ́a
dilute,lecʉ́a
ride,éshwoŋ
lightness,jyâjyâ
puff,kʉ̀kʉ̀
conjuration,kwóŋte
rest,cÿɔ̌nò
consist,éshʉ́a
integrate,éfaŋte
make,kʉ̀kʉ̀
psychoanalyse,ḿbaʼte
give away,éshʉ́a
try out,lʉ̀ŋte
scotch,éfʉ́ŋe
batch,lekwɛ́
plate,lelaʼá
pass around,ésyeen
overcharge,gwɔ̀bɔ
k. child’s game to be able to eat,kàsàʼa
inform,kélɔɔn
dullard,legʉ̀e
pile of filth,lepfɛ́
deal,lekwɛ́
rank,lelʉ̀a
nebulizer,éfɔ́ɔn
crossing,éfʉ́ŋe
maturate,éshʉ́a
today future,ge piŋ
rive,éshwoŋ
absorb,kʉ̀kʉ̀
switch off,lecʉ́a
gimcrack,jyâjyâ
commit,éshwoŋ
drawing off,kʉ̀kʉ̀
ear,letuŋó
amble,ḿbaŋte
subsequently,láʼ tá
put up,manjÿò
ringing,lelʉŋé
persuasion,kwàŋte
state,kwɔ̌ɔn
equivalence,kwɔ̌ɔn
press cutting,lecʉ́a
doughnut,leleŋé
pluck,gwɔ̀bɔ
prickteaser,éssóte
Walter Reed,kekàʼa
can,lepʉ́a
laurels,lepùme
interior,lelaʼá
ghost,gegÿɛ́
mark,éfʉ́ŋe
dorm room,lelaʼá
clump,lepuʼú
leaving,legʉ̀a
disunite,éshʉ́a
tidy sum,lekwɛ́
k. musical instrument made of two calabashes and used for twin’s ceremonies,lefomó
capitulum,letuŋó
cabbage,lʉ̀mte
assail,lekélè
substitute,lefagá
fix,éshʉ́a
cross,éfʉ́ŋe
reverberate,leleŋé
soak,lezɔ́b
check,éshʉ́a
too much,légʉ́a
handle,ésẅíbe
potful,lepʉ́a
expression,kwɔ̌ɔn
articulatio,lefegé
thread,kʉ̀kʉ̀
radical,letsìŋ
exchange,lefagá
butterfly,gégÿɛ́
use up,ésẅéʼe
fight,lekwɛ̀
saunter,mbàŋte
faith,letʉ́m
bundle,lepuʼú
interbreeding,éfʉ́ŋe
stick out,manjÿò
pack,lekaʼá
kick the bucket,lekẅɛ̀
mental testing,lʉ̀ŋte
kiss,ésẅéʼe
copious,gùgùbo
cradle,lepiʼí
cabbage,lezɔ́b
swing over,malʉ́ŋ
shortsighted,levɔ́g
reveal,éshʉ́a
be ahead of,ésẅige
java,kàafée
life-time,letsẅé
butterfly stroke,gʉgÿɛ́
version,kyàgte
dead,levɔ́g
testicle,lepuʼú
sweep,jÿɔ̀gɔ
faulting,éshʉ́a
slumberer,lelɔ́g
snap off,éshʉ́a
legerity,jyâjyâ
store,lenuŋé
lilt,malʉ́ŋ
jailbreak,éshʉ́a
assault,éfaʼte
cutting off,lecʉ́a
life,letsẅé
interlingual rendition,kyàgte
lug,éshwoŋ
minx,éssóte
alight,kyɛ̀ʼɛ
harum-scarum,gʉ̀gʉ̀
impersonation,lʉ̀ŋte
legerdemain,kwóŋte
chunk,lelùŋo
anchor ring,lelʉŋé
osculate,ésẅéʼe
think of,éshʉ́a
meaninglessness,jyâjyâ
hair slide,lecʉŋé
psychometric test,lʉ̀ŋte
drawing,kʉ̀kʉ̀
piece of framing,mambye
flawlessness,lepùme
a great deal,légʉ́a
grounds,éshwóŋ
think up,éshʉ́a
way out,lekẅɛ̀
lolly,mbelég
press,hányàŋ
Fe,hányàŋ
scent,lekèle
dissipate,ésyeen
join,lefagá
heartbreak,lemÿàg
lock in,jÿɔ̀ʼɔ
formal,lepuʼú
stock,lesaʼá
spear up,lekwoŋ
imbecility,legʉ̀e
testis,lelùŋo
adjust,ésiŋte
radical,manzòŋ
sp. ant,máshúa
mop up,ésyɛ́ʼ
deny,ésẅíge
sp. weed,kekwóŋ
lure,lezɔ́b
bless,ésẅéen
groundwork,letsìŋ
feces,kwɔ̀ʼɔ
pinna,letuŋó
comparison,kwɔ̌ɔn
glom,lezɔ́b
coffee bean,kàafée
cornerstone,letsìŋ
dangle,malʉ́ŋ
tiredness,lekʉ̂a
catapult,lékɔ̂d
irritate,mbâmbǎ
release,lekẅɛ̀
repair,lɔ́gtà
talk to each other,éshwóŋ
divide,éshʉ́a
idiotic,gʉ̀gʉ̀
hallow,ésẅéen
Scots heather,jÿɔ̀gɔ
prisonbreak,éshʉ́a
seem,ésíʼte
osier,lekʉ̀b
pilfer,lezɔ́b
stifle,kẅiʼté
exit,lekẅɛ̀
string,éshwoŋ
lot of,légʉ́a
stay fresh,éfwoon
vernacular,makʉ́ŋ
umber,kàafée
chat up,gʉgÿɛ́
al-Qaeda,letsìŋ
hold,éfwoon
resound,lelʉŋé
burl,lezyɛ̌
eminent,kúkwóŋ
ordure,kwɔ̀ʼɔ
coffee berry,kàafée
shut up,jÿɔ̀ʼɔ
cut,lecʉ́a
hither,jʉʼɔɔn
burn,ésẅíge
clump,lelùŋo
curt,levɔ́g
making known,kélɔɔn
locoweed,lepʉ́a
yap,lejÿɔʼ
Dr.,lɔ́gtà
turn,éshʉ́a
idea,kwàŋte
sugariness,mbàŋte
skip,lecʉ́a
perambulation,ḿbaŋte
lifetime,letsẅé
onrush,éfaʼte
Calidris canutus,lezyɛ̌
MD,lɔ́gtà
hoist,lekèle
afters,mbàŋte
hook,gwɔ̀bɔ
better,éshʉ́a
relegate,éshʉ́a
foreshorten,lecʉ́a
bundle,lekaʼá
withdraw,kʉ̀kʉ̀
single out,éfegte
slew,lekwɛ́
pop off,lekẅɛ̀
gang,lelʉŋé
oedema,fɔ̀bte
highschool,kúkwóŋ
quarter,kʉ̀kʉ̀
inadequate,levɔ́g
ringing,leleŋé
hall,lelaʼá
faith,lezẅíŋ
touch on,lɔ́gtà
caricature,lʉ̀ŋte
black flag,lelyɛ̌
big money,lekaʼá
sight,lekaʼá
flagrant,lelʉ̀a
aggress,éfaʼte
James Jerome Hill,lekwɛ́
odorous,mbàŋte
extract,éshwoŋ
flip,lefegé
testicle,lelùŋo
backup,éshÿɔg
write out,lecʉ́a
dorm,lelaʼá
Quercus marilandica,lelyɛ̌
opine,kwàŋte
lie in,cÿɔ̌nò
travelling bag,ésẅíbe
phlebotomise,kèmùʼu
indorse,éshÿɔg
ruffle,éfaŋte
bear out,éshÿɔg
k. cultural dance,manzàb
wad,lekaʼá
cerebration,kwàŋte
tell,kwɔ̌ɔn
phalanx,lelʉŋé
religious belief,lezẅíŋ
Crab,kaŋsɛ̂
say,éshwóŋ
pricker,lezɔ́g
articulatio,lefagá
replace,lefegé
breakage,éshʉ́a
not have one’s part when things are shared out,ésɔ́ɔn
whoremaster,kwóŋte
unintelligent,legʉ̀e
char,manzwě
reviewer,letòŋo
prison term,legʉ̀a
mend,lɔ́gtà
magniloquent,máamáa
ill-tempered,éfʉ́ŋe
trounce,ésyɛ́ʼ
relationship between co-wives,lefɔ́g
keep back,éfwoon
route,mánzsè
battle,lekwɛ̀
release,legʉ̀a
enounce,éshwóŋ
human being,mámbàŋa
unspeakable,mancʉ́ŋ
handbasket,kánzɔɔn
child,cʉ̀cʉ̀ŋ
shaver,cʉ̀cʉ̀ŋ
Aries,kùkwòon
effort,cʉ̀cʉ̀ʼ
pry,kúlú pâ
describe,jʉ́jʉ́ŋ
stay,éshÿɔ́g
scrunch,éswáʼte
aurora,mamelém
pull out,jʉ́jʉ́ŋ
trick,kwóonte
thole,lekẅìle
ply,ésẅíŋte
forgo,lekwɔɔn
claw,kwéntum
crease,éswáʼte
apparent movement,cʉ̀cʉ̀ʼ
whoremonger,kwóonte
bucketful,lòŋngáa
provide,ésẅíŋte
blank,féfɔ́gɔ
menses,kʉ̀kʉ̀ŋ
differentiate,lesìŋte
k. ceremony,línɔ̀ɔn
atrocious,mancʉ́ŋ
coconut,kùkùnêg
gallop,kètsɔ̀ʼ
chest,kʉ́kʉ́b
reach,lyèente
puke,cʉ̀cʉ̀a
fling,leshʉ́a
lodge,éshÿɔ́g
military man,mámbàŋa
betray,cʉ̀cʉ̀a
penetrate,mamelém
crack up,leshʉ́a
issue,ésẅíŋte
offence,fʉ̌ʼ nò
trap,lekẅèle
stew,lekwɔɔn
replication,lekwɔ́ʼ
today,fʉ̀ʼɔɔn
regulation,kʉankàŋ
quip,leshʉ́a
measles,mánkÿɛ̌
k. large vertical drum with a nailed skin drumhead,máa sèm
dawn,mamelém
work over,kɔ́ɔnte
affiliation,cú ntóŋ
push,mbàlasí
usher in,éshʉ́ge
soak up,jʉ́jʉ́ŋ
law-breaking,fʉ̌ʼ nò
marry,cú ntóŋ
groundwork,cÿó ndá
fearsome,mancʉ́ŋ
vigour,mbàlasí
vitality,mbàlasí
cornerstone,cÿó ndá
web,letɔ́ɔn
varsity letter,lejÿɔ́g
dissever,éfʉ́ŋte
powderise,ffo ssé
perplex,kɔ́ɔnte
albino woman or girl,mâfɔ́gɔ
Ashcan School,lefɔ̌ɔn
social movement,cʉ̀cʉ̀ʼ
paying back,lekwɔ́ʼ
Christian church,cÿɔ́ɔsè
ruckle,éswáʼte
piece,mámbàŋa
k. cultural dance at Batcham,fùʼmbùm
ashen,féfɔ́gɔ
compaction,éshÿɔ́ʼ
premise,éshʉ́ge
purification,lesẅagá
PIN number,lekẅìle
drum,kɔ́ɔnte
draught,jʉ́jʉ́ŋ
play a joke on,kwóonte
pin,lekẅìle
pulverisation,ffo ssé
pail,lòŋngáa
morning,mamelém
turn back,lekwɔ́ʼ
conjuration,gwɔ́bte
personal identification number,lekẅèle
grime,lefwóon
Patrick Victor Martindale White,féfɔ́gɔ
line,éswáʼte
classify,éfʉ́ŋte
prank,kwóonte
furnish,ésẅíŋte
solitary,gíle yé
grief,lemÿɔ̀g
proceed,ésẅɛʼte
slub,lejwoŋó
get across,mamelém
tholepin,lekẅèle
disrespect,mánẅile
White River,féfɔ́gɔ
prise,kúlú pâ
white potato vine,mânkɔ́ʼ
bloodless,féfɔ́gɔ
White,féfɔ́gɔ
tie-up,cú ntóŋ
Man,mámbàŋa
origination,cÿó ndá
nonplus,kɔ́ɔnte
beat,kɔ́ɔnte
eighter,lefɔ̌ɔn
supply,ésẅíŋte
mortar,lepfwɔʼ
force,jʉ́jʉ́ŋ
cockcrow,mamelém
kris,éswáʼte
trounce,éshÿɔ́ʼ
bucket,lòŋngáa
draw off,jʉ́jʉ́ŋ
soil,lefwóon
criminal offense,fʉ̌ʼ nò
E. B. White,féfɔ́gɔ
fundament,cÿó ndá
pose,kɔ́ɔnte
ironical,kàlàngá
cracking,leshʉ́a
pull back,jʉ́jʉ́ŋ
oil palm,letÿǒon
pin-tailed whydah,mákẅálá
add-on,lekẅìʼi
base,cÿó ndá
morbilli,mánkÿɛ̌
pull in,jʉ́jʉ́ŋ
grounding,cÿó ndá
extend,kètsɔ̀ʼ
way,lûm ndá
hitch,éshʉ́ʼʉ
gentleman,mámbàŋa
payoff,lekwɔ́ʼ
ruler,kʉankàŋ
to wear,éshÿɔ́g
suckle,mántsab
how do you do?,légǎ là
tell,éfʉ́ŋte
differentiate,éfʉ́ŋte
acquaint,éshʉ́ge
juiceless,legwaʼá
crack cocaine,leshʉ́a
get through,mamelém
play tricks,kwóonte
separate,éfʉ́ŋte
reprint,éfʉ́ŋte
greyback,lejwoŋó
pock,lesìŋte
basket,kánzɔɔn
wipe,éshʉ́ʼʉ
natural endowment,cÿó gʉm
puppy love,éshÿɔ́ʼ
play a trick on,kwóonte
stick around,éshÿɔ́g
nipper,cʉ̀cʉ̀ŋ
alone,gíle yé
getting even,lekwɔ́ʼ
sloven,kúnɔ̀ɔn
k. cultural dance,kùʼngàŋ
punctuate,lesìŋte
apparent motion,cʉ̀cʉ̀ʼ
room,lûm ndá
pin,éshÿɔ́g
Gemini,málefág
tucker out,kɔ́ɔnte
liaison,lyèente
jolly,cʉ̀cʉ̀ŋ
break,leshʉ́a
association,cú ntóŋ
fork,éfʉ́ŋte
horrific,mancʉ́ŋ
cleave,éshÿɔ́g
he himself,kwàʼ yé
tucker,kɔ́ɔnte
collapse,leshʉ́a
couple,málefág
suck up,jʉ́jʉ́ŋ
attract,jʉ́jʉ́ŋ
insert,éshʉ́ge
hoop,kánzɔɔn
linkup,cú ntóŋ
energy,mbàlasí
strikebreaker,cʉ̀cʉ̀a
exiled person,kÿò láʼ
larva,kʉ̀kÿɛ̀
link up,cú ntóŋ
beetling,leshʉŋé
hoot,kwɔ̀gkû
diminished,kékɔ́gɔ
run,ésẅɛʼte
play a joke on,gwɔ́bte
sleeper,cú ntóŋ
peg,lekẅèle
crash,kèkwòon
Pharisee,falísay
coconut palm,kùkùnêg
john,kwóonte
sp. edible insect,mákɔ̀ɔn
takings,lekwɔ́ʼ
retrovert,lekwɔ́ʼ
propagation,lejwoŋó
standoff,cú ntóŋ
impinging,lyèente
tweezer,kwéntum
accession,lekẅìʼi
initiation place,láʼakém
beat out,kɔ́ɔnte
scoring,lesìŋte
lightly crush,éshÿɔ́ʼ
put-on,kwóonte
whoremaster,gwɔ́bte
pocket-sized,kékɔ́gɔ
cocoa palm,kùkùnêg
thrill,éshúʼte
pulverisation,mashʉ́ŋ
public place,mángyɛ̌
exhaust,kɔ́ɔnte
voice communication,legɔ̀ɔn
drier,legwaʼá
dread,mancʉ́ŋ
dryer,kàlàngá
run,jʉ́jʉ́ŋ
demolish,éshÿɔ́ʼ
Twin Falls,málefág
absorb,jʉ́jʉ́ŋ
fearful,mancʉ́ŋ
pound,kùkwòon
propel,ésẅɛʼte
fall into place,mamelém
gravel,éshÿɔ́g
squealer,kúnɔ̀ɔn
rubeola,mánkÿɛ̌
scissure,leshʉ́a
boxer shorts,kàlasôŋ
fret,éshʉ́ʼʉ
first light,mamelém
enclose,éshʉ́ge
flummox,kɔ́ɔnte
wet nurse,mántsab
stand by,éshÿɔ́g
pin tumbler,lekẅèle
solely,gíle yé
octad,lefɔ̌ɔn
pocket-size,kékɔ́gɔ
like a shot,fʉ̀ʼɔɔn
stick,lekẅìle
potato,mânkɔ́ʼ
bond,cú ntóŋ
crosstie,cú ntóŋ
lacing,kɔ́ɔnte
inclose,éshʉ́ge
egg white,féfɔ́gɔ
political machine,mashʉ́ŋ
fink,cʉ̀cʉ̀a
k. secret society,kùʼngàŋ
livid,féfɔ́gɔ
entirely,gíle yé
be tense,éshúʼte
valet,mámbàŋa
peerless,mákìkyè
trouncing,kɔ́ɔnte
rejoinder,lekwɔ́ʼ
ace,leshʉ́a
get hold of,lyèente
mallet,leshʉŋé
creation,cÿó ndá
adhere,éshÿɔ́g
crumple,éswáʼte
mash,éshÿɔ́ʼ
clear,letɔ́ɔn
break of the day,mamelém
how are you?,á lekɔ́
rotter,cʉ̀cʉ̀a
dumbfound,éshÿɔ́g
orange tree,lámáasè
tax return,lekwɔ́ʼ
outwit,kɔ́ɔnte
scramble,kɔ́ɔnte
speech communication,legɔ̀ɔn
squash,éshÿɔ́ʼ
break,éfʉ́ŋte
grinder,mashʉ́ŋ
scatterbrain,kâb ndá
turning point,ésẅíʼte
sp. cocoyam,mâkùmbà
addition,lekẅìʼi
play a trick on,gwɔ́bte
thole,lekẅèle
draw,jʉ́jʉ́ŋ
fox,kwóonte
I,mákìkyè
jam,éshÿɔ́ʼ
detoxification,lesẅagá
move,cʉ̀cʉ̀ʼ
automobile,mashʉ́ŋ
suppress,éshÿɔ́ʼ
Thomas Kid,cʉ̀cʉ̀ŋ
heartbreak,lemÿɔ̀g
split,éfʉ́ŋte
Ram,kèkwòon
go,ésẅɛʼte
letter,lejÿɔ́g
Cameroun,Kàmalûm
return key,lekwɔ́ʼ
executioner,kùmnzsè
unmatchable,mákìkyè
