en,ngiemboon
founder,éshʉ́a
swashbuckler,gʉ̀gʉ̀
bundle,lepuʼú
crying,lelʉ̀a
sleep,lelɔ́g
bollock,lelùŋo
exam,lʉ̀ŋte
evaporate,ésyeen
pot,lekaʼá
drawing off,kʉ̀kʉ̀
prison term,legʉ̀a
loofah plant root used in sauces,lʉ̀mte
come apart,éshʉ́a
weakness,lepÿɛ́
breakage,éshʉ́a
tolerate,manjÿò
put-on,kwóŋte
articulatio genus,kẅiʼté
prove,lʉ̀ŋte
software program,lepuʼú
grasp,ésẅíbe
rallying cry,lelʉ̀a
snub,lecʉ́a
testis,lelùŋo
cast-iron,hányàŋ
weary,lekʉ̂a
cheek,lecwoŋ
soak,lezɔ́b
gibbosity,leluʼú
ulcer,fʉfʉ̌ŋ
pillock,legʉ̀e
doughnut,leleŋé
pilfer,lezɔ́b
scant,levɔ́g
skirt around,ḿbaŋte
lot of,gyɔ́ɔn
great deal,lekaʼá
pronounce,kwɔ̌ɔn
Mary Jane,lepʉ́a
coquet,gégÿɛ́
rationalise,lecʉ́a
medulla,lepfɔb
maturate,éshʉ́a
rectify,ésiŋte
globe,lelùŋo
civilize,éshwoŋ
carcass,kɔ̀ʼte
slash,ésyɛ́ʼ
keen,lecʉ́a
perambulation,ḿbaŋte
posit,éshʉ́a
sacred forest,lefomó
lottery,kʉ̀kʉ̀
whoremonger,kwóŋte
hardened,cÿɔ̀gɔ
venter,manjÿò
tomorrow future,ge gÿo
moron,gʉ̀gʉ̀
keep going,éshÿɔg
fail,éshʉ́a
fourth dimension,legʉ̀a
snare,lejÿɔʼ
suffer,lepfòm
petroleum,kàlàsí
blind snake,lepúbè
abridge,lecʉ́a
think,kwàŋte
devil,mbâmbǎ
prickteaser,éssóte
corn sheller,kwɔ̀gɔ
lancinate,lecʉ́a
marvelous,máamáa
acquire,éshʉ́a
half-wit,kʉ̀kʉ̀
entrepot,lenuŋé
mean,kwàŋte
tickle,ésẅete
canvass,ḿbaʼte
bilk,éfʉ́ŋe
newspaper clipping,lecʉ́a
depot,lenuŋé
clamant,lelʉ̀a
daydream,máŋwʉ́
tie,kʉ̀kʉ̀
slew,lecʉ́a
fast one,kwóŋte
k. basket for beans,lekumó
musical orchestra used for the twin’s ceremonies,lefomó
pack,lelʉŋé
cut,malʉ́ŋ
shuffle,éfaŋte
mechanic,makánè
phone,leleŋé
palsy,kwéʼte
conflict,lekwɛ̀
offprint,éfegte
enjoin,éshwóŋ
gob,lejÿɔʼ
weaken,éshʉ́a
tumefy,éshʉge
gibbousness,leluʼú
twine,lekèle
vibrating reed,kekàʼa
chasten,ésiŋte
enounce,kwɔ̌ɔn
paralysis,kwéʼte
designation,lelèʼe
sponge,kèmùʼu
boodle,lʉ̀mte
trace,gegÿɛ́
muckle,lepʉ́a
tan,ésẅíge
butterfly,gégÿɛ́
dirt,lefóon
mean,letsìŋ
time out,éshʉ́a
afterwards,láʼ tá
divide,éshʉ́a
round,lekélè
winding,lekèle
philander,gʉgÿɛ́
very distant future,ge láʼ
Sweet,mbàŋte
hall,lelaʼá
tell,éshwóŋ
Scots heather,jÿɔ̀gɔ
tidy sum,lepʉ́a
spray,éfɔ́ɔn
iron out,hányàŋ
reference,lepigé
flirt,éssóte
kick downstairs,éshʉ́a
k. cultural dance,kwàkwà
galvanic pile,lekaʼá
auricle,letuŋó
mantle,mbèlàŋ
stay fresh,éfwoon
talk to each other,éshwóŋ
impudence,legÿɔʼ
taunt,éssóte
find,leluʼú
mix,éfaŋte
surmount,kèkège
classify,éfegte
transfix,ésẅíbe
a great deal,gyɔ́ɔn
sp. insect,lengaŋ
castor oil plant,leshʉŋ
break,éfegte
split,éshʉ́a
aver,éshwóŋ
off,éfÿɔ́g
damp,éshʉ́a
poor fish,legʉ̀e
ling,jÿɔ̀gɔ
buttress,mambye
grouchy,éfʉ́ŋe
hoop,lelʉŋé
car-mechanic,makánè
husband’s mother,mandúm
stalk,kwɔ̀gɔ
electric-light bulb,lepfɔb
accost,gwɔ̀bɔ
fluff,éssóte
queer,éfʉ́ŋe
sop up,kʉ̀kʉ̀
remember,kwàŋte
deplume,éshwoŋ
draftsmanship,kʉ̀kʉ̀
geological fault,éshʉ́a
belly,lepfòm
lance,lekwoŋ
crude,makʉ́ŋ
beat,lekélè
sp. weed,kekwóŋ
hook shot,gwɔ̀bɔ
throng,lekaʼá
peck,lepʉ́a
pitcher's mound,lekwɛ́
burn mark,ésẅíge
ordered series,kèkège
propagate,ésyeen
boodle,mbelég
sign,ésẅéen
patronize,éshÿɔg
slew,lekwɛ́
tall,máamáa
in high spirits,kúkwóŋ
vulgar,makʉ́ŋ
do,éshwóŋ
shortly,levɔ́g
commode,kwɔ̀ʼɔ
financial backing,éshÿɔg
chaff,kwɔ̀gɔ
inflammation,kyɛ̀ʼɛ
get rid of,éfÿɔ́g
tantalize,éssóte
cancer,kaŋsɛ̂
sleeper,lelɔ́g
chop-chop,éfʉ́ʼʉ
hatch,éshʉ́a
mellow,kúkwóŋ
better,éshʉ́a
life,letsẅé
fall apart,éshʉ́a
sp. ant,máshúa
group,manzòŋ
let out,éshʉ́a
stifle,kẅiʼté
swing music,malʉ́ŋ
snare,gwɔ̀bɔ
spectre,gegÿɛ́
idiot,gʉ̀gʉ̀
faulting,éshʉ́a
a lot,gyɔ́ɔn
k. sculpting tool,lekwág
bump,éshʉ́a
duologue,éshwóŋ
drop,malʉ́ŋ
issue,lecʉ́a
meanspirited,letsìŋ
pluck,éshwoŋ
bypass by a lot,ḿbaŋte
outlet,lekẅɛ̀
halo,leleŋé
clout,éshwoŋ
provenance,lepiʼí
heather,jÿɔ̀gɔ
unit of ammunition,lekélè
religious belief,lezẅíŋ
stem,letsìŋ
go against,éshʉ́a
push back,éshwoŋ
cupidity,kègɔ̀ʼ
fix,lɔ́gtà
defecate,kwɔ̀ʼɔ
articulate,kwɔ̌ɔn
lie,cÿɔ̌nò
place of origin,lepiʼí
dormitory room,lelaʼá
scale,kèkège
hatful,lekwɛ́
lift,lezɔ́b
equivalence,kwɔ̌ɔn
slue,lecʉ́a
origination,lesaʼá
grass,lepʉ́a
retard,kʉ̀kʉ̀
stick out,lepfòm
rambling,lekèle
home,lelaʼá
voltaic pile,lekaʼá
attract,kʉ̀kʉ̀
wad,lekaʼá
spook,gegÿɛ́
slingshot,lékɔ̂d
illume,kyɛ̀ʼɛ
heartbreak,lemÿàg
moonstruck,gʉ̀gʉ̀
trial run,lʉ̀ŋte
overcharge,gwɔ̀bɔ
heights,kúkwóŋ
k. ritual for the mother of the deceased,lesẅɛ̀
move a great bulk,éshÿée
opinion,kwàŋte
enjoin,kwɔ̌ɔn
ruin,éshʉ́a
all-embracing,mbèlàŋ
recall,kwàŋte
digest,éshÿɔg
refuse,ésẅíge
nobble,gwɔ̀bɔ
tremble,éshʉ́ŋ
spear up,lekwoŋ
messenger,mantúm
bait,lezɔ́b
darling,kwɔ́ʼɔ
excessively,mbéláŋ
squeeze,lepwɔʼ
nebulizer,éfɔ́ɔn
study,ḿbaʼte
charwoman,manzwě
animation,legwɔ́
basis,letsìŋ
translation,kyàgte
gig,lekwoŋ
incinerate,ésẅíge
transfer,éfÿɔ́g
bread and butter,éshÿɔg
tell,kwɔ̌ɔn
edit out,lecʉ́a
stupid,legʉ̀e
dormitory,lelaʼá
down,lekaʼá
mountain,lekaʼá
changeling,gʉ̀gʉ̀
brusk,levɔ́g
burn up,ésẅíge
elephant grass,kekàʼa
Christian,kelétè
tire,lekʉ̂a
spikelet,lezɔ́g
youth,leshùm
trick,kwóŋte
aver,kwɔ̌ɔn
teaser,éssóte
mass,lekaʼá
merge,éfaŋte
root word,letsìŋ
drag,éshwoŋ
break off,éshʉ́a
log Z's,lelɔ́g
get,éshwóŋ
unwashed,makʉ́ŋ
slumber,lelɔ́g
buttock,legÿɔʼ
badger,éssóte
ambush,lejÿɔʼ
stack,lekwɛ́
knifelike,lecʉ́a
bout,lekélè
soak,gwɔ̀bɔ
wear,éshʉ́a
pilfer,gwɔ̀bɔ
interlock,jÿɔ̀ʼɔ
call back,kwàŋte
meter,legʉ̀a
wind,lekèle
musical ensemble,leluŋó
bump off,éfÿɔ́g
get over,éfʉ́ŋe
decease,lekẅɛ̀
violate,éshʉ́a
tummy,manjÿò
accompaniment,éshÿɔg
wax light,málàʼa
eat,ésẅéʼe
gage,lepʉ́a
organized religion,letʉ́m
break up,ésyeen
kick the bucket,lekẅɛ̀
confirm,éshÿɔg
sling,lékɔ̂d
pin down,lejÿɔʼ
sp. yellow yam,lelÿɔʼ
pin,lejÿɔʼ
lifetime,letsẅé
disclose,éshʉ́a
trim down,lecʉ́a
pigment,mbèlûm
show oneself,ésyɛ́b
stick,lefegé
thieve,lezɔ́b
nucleotide,letsìŋ
stupefied,legʉ̀e
tease,éssóte
lucre,lʉ̀mte
harden,cÿɔ̀gɔ
soil,lefóon
prevarication,éshʉ́a
envy,éshʉ́m
condition,éshwoŋ
hold,ésẅíbe
sophisticate,lɔ́gtà
prickle,lezɔ́g
faux,lʉ̀ŋte
here,jʉʼɔɔn
allege,kwɔ̌ɔn
thorn,lezɔ́g
lot,lekaʼá
screen,lʉ̀ŋte
spread out,ésyeen
be courageous,éshÿɔg
ultimately,magmag
join,lefegé
ensnare,lejÿɔʼ
pirate flag,lelyɛ̌
keep open,éfwoon
chunk,lelùŋo
subsequently,láʼ tá
go along,éfwoon
insistent,lelʉ̀a
clutches,ésẅíbe
promenade,ḿbaŋte
dullard,legʉ̀e
plumage,letoŋó
quietus,lelɔ́g
wagon-lit,lelɔ́g
flirt,gʉgÿɛ́
perambulation,mbàŋte
squelch,lepwɔʼ
atomizer,éfɔ́ɔn
Napier grass,kekàʼa
impeach,ésẅile
pressure,lelyɛ̌
light bulb,lepfɔb
formal,lepuʼú
suffer,éshÿɔg
doctor,lɔ́gtà
impuissance,lepÿɛ́
consume,ésẅéʼe
imbecile,kʉ̀kʉ̀
lift,lekèle
sp. insect,cʉ̀cÿò
much,gyɔ́ɔn
Henry Sweet,mbàŋte
spine,lezɔ́g
substitute,lefegé
plate,lelaʼá
get around,malʉ́ŋ
knell,leleŋé
make up,ésiŋte
tug,éshwoŋ
straw,kwɔ̀gɔ
crude oil,kàlàsí
thinning,lecʉ́a
annoy,mbâmbǎ
pear-shaped,lekélè
cretin,kʉ̀kʉ̀
draw out,éshwoŋ
reed,kekàʼa
tell,éfegte
dilute,lecʉ́a
keep back,éfwoon
hallow,ésẅéen
Lucille Ball,lepuʼú
pyjama,cukúlù
chafe,mbâmbǎ
glow,ésẅíge
osier,lekʉ̀b
prominence,leluʼú
living,éshÿɔg
curt,levɔ́g
plenty,lekwɛ́
folly,legʉ̀e
storehouse,lenuŋé
stick,lefagá
rile,mbâmbǎ
give-and-take,lefegé
lucre,mbelég
dot,ésyeen
comparison,kwɔ̌ɔn
lastly,magmag
onslaught,éfaʼte
talks,éshwóŋ
black flag,lelyɛ̌
suddenly,levɔ́g
disseminate,ésyeen
compensate,ésiŋte
sp. small red bean,matítí
wear upon,lekʉ̂a
finally,magmag
line,lesaʼá
growth,éshʉ́a
rubbish dump,lenuŋé
give out,éshʉ́a
join,lefagá
branch,éfegte
Friday,faládê
grudge,kwɛ̀te
dead,levɔ́g
burn off,ésẅíge
raft,lepʉ́a
juncture,lefegé
snarf,lezɔ́b
sleeping car,lelɔ́g
flesh out,lekélè
gratifying,mbàŋte
train,éshwoŋ
outside layer of bamboo,lekyɛ̌
traverse,ésẅíge
scent,lekèle
redress,ésiŋte
a tooth.,lesoŋ;
deal,lekwɛ́
nonsensical,jyâjyâ
genus Cancer,kaŋsɛ̂
do openly,éshÿée
broad,mbèlàŋ
nerve,legÿɔʼ
crabby,éfʉ́ŋe
lie down,éshʉ́a
substitute,lefagá
grease monkey,makánè
case-hardened,cÿɔ̀gɔ
glucose,lʉ̀mte
relegate,éshʉ́a
give away,éshʉ́a
get to,mbâmbǎ
twisting,lekèle
cabbage,lezɔ́b
brick,mbelég
horizontal,lejʉ̀ŋ
rapacity,kègɔ̀ʼ
backup,éshÿɔg
majesty,Mbélòŋ
spear,lekwoŋ
mash,gʉgÿɛ́
clear a field,ésyɛ́ʼ
crude,kàlàsí
crisscross,éfʉ́ŋe
sticky matter,kʉkʉ́ŋ
touch,gegÿɛ́
lightbulb,lepfɔb
tugboat,éshwoŋ
travelling bag,ésẅíbe
green goddess,lepʉ́a
aliveness,letsẅé
analyse,ḿbaʼte
span,éfʉ́ŋe
shorten,lecʉ́a
drafting,kʉ̀kʉ̀
tooth socket,lekʉ̀a
ram,éshwoŋ
intermixture,éfaŋte
baby’s cereal,kukúlu
cop,lezɔ́b
senior high,kúkwóŋ
give-and-take,lefagá
Doctor of the Church,lɔ́gtà
stew,kwɛ̀te
plume,lezɔ́b
shout out,lelʉ̀a
dwelling house,lelaʼá
weed,lepʉ́a
last,magmag
wad,lepʉ́a
lather,ésyɛ́ʼ
nettle,mbâmbǎ
soak up,kʉ̀kʉ̀
consecrate,ésẅéen
view,kwàŋte
round of drinks,lekélè
packaging,manzòŋ
base of operations,letsìŋ
illumine,kyɛ̀ʼɛ
scurf,kèkège
stabbing,lecʉ́a
ignition,kyɛ̀ʼɛ
lots,légʉ́a
criminate,ésẅile
trounce,ésyɛ́ʼ
perpetrate,éshwoŋ
tower,éshwoŋ
flirt,gégÿɛ́
organized religion,lezẅíŋ
draw,lezɔ́b
orchis,lelùŋo
juncture,lefagá
go,éshʉ́a
reinforcement,éshÿɔg
grow,éshʉ́a
air mile,lezyɛ̌
Qaeda,letsìŋ
crush,lepwɔʼ
agglomerate,lekaʼá
rend,éshwoŋ
sp. shrub,mbepwó
farm,éshʉ́a
one shot,lekélè
coach,éshwoŋ
fire,éfaʼte
sustenance,éfwoon
tool for cutting banana leaves,kwɔ̀gɔ
stemma,lesaʼá
blusher,mbèlûm
have a grudge against,ésẅile
shiver,éshʉ́ŋ
water parting,éshʉ́a
intermit,éshʉ́a
round out,lekélè
k. slit-gong,lelemé
mountain,lepʉ́a
light up,kyɛ̀ʼɛ
jut,leluʼú
accoucheur,mánkẅè
new cocoyam,mákàba
biography,legwɔ́
stick out,éshÿɔg
driving force,éshwoŋ
reconstruct,ésẅíʼi
suntan,ésẅíge
often,légʉ́a
reap,kʉ̀kʉ̀
gain,éshʉ́a
incriminate,ésẅile
Hill,lekwɛ́
radical,letsìŋ
squall,lelʉ̀a
immix,éfaŋte
scale of measurement,kèkège
traction,ésẅíbe
life story,letsẅé
rotund,lekélè
tortuous,lekèle
today future,ge piŋ
believe,kwàŋte
rootage,lesaʼá
expiration,legʉ̀a
doughnut,lelʉŋé
stack,lekaʼá
adult female,manzwě
documentation,éshÿɔg
put up,lepfòm
thaumaturgy,kwóŋte
stateliness,Mbélòŋ
clutch,ésẅíbe
egg,lepuʼú
base,lelaʼá
courier,mantúm
come along,ésíʼte
battle cry,lelʉ̀a
prune,lecʉ́a
myopic,levɔ́g
psychoanalyse,ḿbaʼte
outcry,lelʉ̀a
manioc,kasálà
time,legʉ̀a
encounter,leluʼú
albino,mbèpòŋ
set,ésiŋte
coffee bean,kàafée
purloin,lezɔ́b
swipe,lezɔ́b
appear,ésíʼte
minx,éssóte
split up,éfegte
quite a little,lekaʼá
ground,letsìŋ
teemingness,gyɔ́ɔn
sentence,legʉ̀a
slip,lecʉ́a
joke,kwóonte
hiding place,lelyèen
get,kɔ́ɔnte
lady of pleasure,káa tÿó
drive,kèkwòon
immobilise,lekẅìle
stain,lefwóon
knot,lejwoŋó
chest,kʉ́kʉ́b
blanched,féfɔ́gɔ
researcher,fàʼa nò
cracking,leshʉ́a
tick,lesìŋte
magnetic force,lyɛ́bte
menses,kʉ̀kʉ̀ŋ
sack,letɔ́ɔn
grunter,kúnɔ̀ɔn
Edward White,féfɔ́gɔ
A-one,leshʉ́a
betrayer,cʉ̀cʉ̀a
energy,mbàlasí
dry,kàlàngá
fissure,leshʉ́a
take out,jʉ́jʉ́ŋ
magnetism,lyɛ́bte
aurora,mamelém
credentials,mbèlevê
sandal,cúa páb
final,letɔ́ɔn
magic trick,kwóonte
humanity,mámbàŋa
box,ésẅíʼte
you yourself,kwàʼ gù
oculus,lejÿɔ́g
diminished,kékɔ́gɔ
tike,cʉ̀cʉ̀ŋ
right away,fʉ̀ʼɔɔn
getting even,lekwɔ́ʼ
boxer shorts,kàlasôŋ
shop,cʉ̀cʉ̀a
multiplication,lejwoŋó
draw,jʉ́jʉ́ŋ
ram down,kùkwòon
trounce,éshÿɔ́ʼ
render,ésẅíŋte
sack up,letɔ́ɔn
howitzer,kùkwóon
stinker,cʉ̀cʉ̀a
initiation holiday,láʼakém
get through,lyèente
vain thing,lɔ̀ɔnte
machine,mashʉ́ŋ
get out,jʉ́jʉ́ŋ
severe,mancʉ́ŋ
inaugurate,éshʉ́ge
Cameroon,Kàmalûm
factory,mashʉ́ŋ
beat,éshÿɔ́g
separate,éfʉ́ŋte
base,cÿó ndá
whipping,kɔ́ɔnte
nautical mile,lejwoŋó
severalize,éfʉ́ŋte
bowling pin,lekẅèle
cocoa palm,kùkùnêg
simple machine,mashʉ́ŋ
Caucasian,féfɔ́gɔ
mallet,leshʉŋé
like a shot,fʉ̀ʼɔɔn
disjoined,éfʉ́ŋte
squelch,éshÿɔ́ʼ
mesh,letɔ́ɔn
spoken communication,legɔ̀ɔn
random-access memory,kùkwòon
topnotch,leshʉ́a
quip,leshʉ́a
improver,lekẅìʼi
jolly,cʉ̀cʉ̀ŋ
compaction,éshÿɔ́ʼ
Orange River,lámáasè
unmatched,mákìkyè
motility,ésẅɛʼte
hit,lesɔ̀ɔn
crease,éswáʼte
disdain,mánẅile
profits,letɔ́ɔn
larva,kʉ̀kÿɛ̀
plus,lekẅìʼi
only,gíle yé
cling,éshÿɔ́g
one and only,mákìkyè
stupefy,éshÿɔ́g
scrunch,éswáʼte
incite,ésẅɛʼte
pig,kúnɔ̀ɔn
international nautical mile,lejwoŋó
take,lekwɔ́ʼ
church building,cÿɔ́ɔsè
oarlock,lekẅìle
ogdoad,lefɔ̌ɔn
rotter,cʉ̀cʉ̀a
peerless,mákìkyè
white woman,mâfɔ́gɔ
ramify,éfʉ́ŋte
assert,ésẅíʼte
fall,lekẅèle
sleeper,cú ntóŋ
public place,mángyɛ̌
fearsome,mancʉ́ŋ
stick to,éshÿɔ́g
skunk,cʉ̀cʉ̀a
forfeited,lekwɔɔn
eyeball,lejÿɔ́g
unmatchable,mákìkyè
inter-group communication,lyèente
crack cocaine,leshʉ́a
White River,féfɔ́gɔ
voice communication,legɔ̀ɔn
bucketful,lòŋngáa
hark back,lekwɔ́ʼ
wedge,éshÿɔ́g
tiptop,leshʉ́a
beat,éshÿɔ́ʼ
render,lekwɔ́ʼ
search,faʼá nò
chest of drawers,kʉ́kʉ́b
chronicle,mándagá
unique,gíle yé
snap,leshʉ́a
splice,cú ntóŋ
control stick,éshÿɔ́g
play a trick on,gwɔ́bte
acquaint,éshʉ́ge
whiten,féfɔ́gɔ
minor,kékɔ́gɔ
Calidris canutus,lejwoŋó
assort,éfʉ́ŋte
shelf,lecÿɔ́ʼ
elbow room,lûm ndá
depict,jʉ́jʉ́ŋ
outfox,kɔ́ɔnte
field goal,kánzɔɔn
homecoming,lekwɔ́ʼ
spotter,másínzà
vigor,mbàlasí
seam,éswáʼte
grime,lefwóon
wipe,éshʉ́ʼʉ
mini bikini,mántÿɔʼ
mortar,lepfwɔʼ
put-on,gwɔ́bte
tup,kèkwòon
illusion,kwóonte
get through,mamelém
grayback,lejwoŋó
shiver,éshúʼte
nurse,mántsab
cohere,éshÿɔ́g
sally,leshʉ́a
read/write memory,kùkwòon
tangency,lyèente
pin,lekẅèle
play tricks,kwóonte
initiation,cÿó ndá
shot,leshʉ́a
trap,lekẅìle
pig bed,kúnɔ̀ɔn
dumbfound,éshÿɔ́g
foot,cÿó ndá
chair back,lejʉʼʉ́
Twin Falls,málefág
menstruum,kʉ̀kʉ̀ŋ
tell apart,éfʉ́ŋte
tucker out,kɔ́ɔnte
unequalled,gíle yé
palsy,kwʉ́ʼte
internet,letɔ́ɔn
innovation,cÿó ndá
get,jʉ́jʉ́ŋ
displace,ésẅɛʼte
bend,éswáʼte
reprint,éfʉ́ŋte
fast one,gwɔ́bte
first light,mamelém
break of the day,mamelém
spud,mânkɔ́ʼ
certificate,mbèlevê
powder,ffo ssé
dominate,kʉankàŋ
human race,mámbàŋa
effort,cʉ̀cʉ̀ʼ
detoxification,lesẅagá
rumple,éswáʼte
suck,jʉ́jʉ́ŋ
introduction,cÿó ndá
tie-in,cú ntóŋ
Edward D. White,féfɔ́gɔ
Energy,mbàlasí
dirty dog,cʉ̀cʉ̀a
fling,leshʉ́a
crimp,éswáʼte
juiceless,kàlàngá
prank,gwɔ́bte
sentry,másínzà
draw in,jʉ́jʉ́ŋ
restoration,lekwɔ́ʼ
research worker,fàʼa nò
flummox,éshÿɔ́g
scum bag,cʉ̀cʉ̀a
basis,cÿó ndá
very small child,cʉ̀cʉ̀ŋ
rooster’s comb,kʉ̀kÿɛ̀
Ashcan School,lefɔ̌ɔn
tholepin,lekẅìle
crumple,éswáʼte
trouncing,kɔ́ɔnte
disembowel,jʉ́jʉ́ŋ
scrunch up,éswáʼte
raven,kúnɔ̀ɔn
unrivaled,mákìkyè
nock,lesìŋte
PIN number,lekẅìle
social movement,cʉ̀cʉ̀ʼ
bloodless,féfɔ́gɔ
drum,kɔ́ɔnte
pulverize,ffo ssé
instauration,cÿó ndá
k. cooking stone,letsẅɛ́
liaison,lyèente
tie-up,cú ntóŋ
breastfeed,mántsab
sting,éshÿɔ́g
bowel movement,cʉ̀cʉ̀ʼ
drive,cʉ̀cʉ̀ʼ
puke,cʉ̀cʉ̀a
infatuation,éshÿɔ́ʼ
actor's line,legɔ̀ɔn
move,cʉ̀cʉ̀ʼ
fearful,mancʉ́ŋ
research,faʼá nò
pin tumbler,lekẅìle
push in,éshÿɔ́g
outsmart,kɔ́ɔnte
slub,lejwoŋó
ground around a plant,letsiŋé
low,kékɔ́gɔ
tingle,éshúʼte
baffle,kɔ́ɔnte
sporting lady,káa tÿó
belittled,kékɔ́gɔ
history,mándagá
sunrise,mamelém
ane,mákìkyè
jimmy,kúlú pâ
turning point,ésẅíʼte
oil palm,letÿǒon
finger joint,lejwoŋó
puzzle,éshÿɔ́g
tart,káa tÿó
lookout,másínzà
line,éswáʼte
formula,kʉankàŋ
run,ésẅɛʼte
pull in,jʉ́jʉ́ŋ
dresser,kʉ́kʉ́b
burl,lejwoŋó
toothache plant,ffo pàŋ
heartbreak,lemÿɔ̀g
bewilder,éshÿɔ́g
cocoyam leaf,letèkǔʼ
vim,mbàlasí
leaning against,lejʉʼʉ́
rack up,lesɔ̀ɔn
yield,lekwɔ́ʼ
read/write memory,kèkwòon
compounding,latÿɔ́ʼ
check off,lesìŋte
proceeds,lekwɔ́ʼ
oarlock,lekẅèle
fink,cʉ̀cʉ̀a
drive in,éshʉ́ge
octad,lefɔ̌ɔn
tweezer,kwéntum
Andrew D. White,féfɔ́gɔ
serviceman,mámbàŋa
to wear,éshÿɔ́g
absorb,jʉ́jʉ́ŋ
nestling,cʉ̀cʉ̀ŋ
kid,cʉ̀cʉ̀ŋ
parallel,málefág
trace,jʉ́jʉ́ŋ
wetnurse,mántsab
albino woman or girl,mâfɔ́gɔ
oral communication,legɔ̀ɔn
repay,lekwɔ́ʼ
optic,lejÿɔ́g
cranny,leshʉ́a
crumb,cʉ̀cʉ̀a
k. cultural dance,máwàcùʼ
murphy,mânkɔ́ʼ
flow,kʉ̀kʉ̀ŋ
endow,cÿó gʉm
church,cÿɔ́ɔsè
press,éshÿɔ́ʼ
give back,lekwɔ́ʼ
provision,ésẅíŋte
graze,éswáʼte
gravel,kɔ́ɔnte
discriminate,éfʉ́ŋte
apparent motion,cʉ̀cʉ̀ʼ
atomic number 102,éen èen
premise,éshʉ́ge
lever,kúlú pâ
tremor,éshúʼte
measles,mánkÿɛ̌
grind,mashʉ́ŋ
present,cÿó gʉm
trounce,kɔ́ɔnte
recurrence,lekwɔ́ʼ
mate,málefág
delivery,legɔ̀ɔn
naut mi,lejwoŋó
handbasket,kánzɔɔn
claw,kwéntum
drier,legwaʼá
fray,éshʉ́ʼʉ
ravel,lejwoŋó
antic,kwóonte
recession,ésẅíʼte
k. cultural dance,kùʼngàŋ
door-to-door salesman,mamèkěm
woman director,mámbiʼí
return,lekwɔ́ʼ
address,legɔ̀ɔn
directly,fʉ̀ʼɔɔn
trap,lekẅèle
fob,kwóonte
lever tumbler,kúlú pâ
magic,gwɔ́bte
pocket-sized,kékɔ́gɔ
pectus,kʉ́kʉ́b
whiteness,féfɔ́gɔ
rule,kʉankàŋ
usher in,éshʉ́ge
i,mákìkyè
motorcar,mashʉ́ŋ
words,legɔ̀ɔn
magnetic attraction,lyɛ́bte
draw off,jʉ́jʉ́ŋ
lodge,éshÿɔ́g
Andrew Dickson White,féfɔ́gɔ
chap,leshʉ́a
scorn,mánẅile
k. disease,kekwɔ́g
pail,lòŋngáa
propagation,lejwoŋó
return key,lekwɔ́ʼ
bind,cú ntóŋ
powderize,ffo ssé
cocoyam leaf,letòkǔʼ
missive,lejÿɔ́g
act,ésẅɛʼte
rejoinder,lekwɔ́ʼ
john,gwɔ́bte
oldest sibling of twins,mákaláʼ
refinement,lesẅagá
indue,cÿó gʉm
eight-spot,lefɔ̌ɔn
jampack,kèkwòon
fork,éfʉ́ŋte
sp. weed,mbàgapǐ
punctuate,lesìŋte
Ram,kùkwòon
takings,lekwɔ́ʼ
potato,mânkɔ́ʼ
impress,ésẅɛʼte
bunk,kɔ́ɔnte
pair of pincers,kwéntum
association,cú ntóŋ
insert,éshʉ́ge
pass,jʉ́jʉ́ŋ
tangle,lejwoŋó
blank,féfɔ́gɔ
sacrifice,lekwɔɔn
ironical,legwaʼá
linguistic rule,kʉankàŋ
click,mamelém
flag,lekẅìle
latecomer,lɔ̀ɔnte
whacking,kɔ́ɔnte
joint,éshÿɔ́g
contact lens,lyèente
farrow,kúnɔ̀ɔn
top-notch,leshʉ́a
divide,éfʉ́ŋte
scissure,leshʉ́a
be tense,éshúʼte
tag,lesìŋte
mankind,mámbàŋa
spoken language,legɔ̀ɔn
raider,mankẅíŋ
profit,letɔ́ɔn
suppress,éshÿɔ́ʼ
railroad tie,cú ntóŋ
check,leshʉ́a
quiver,kɔ́ɔnte
bed bug,lesẅíbè
direful,mancʉ́ŋ
distinguish,lesìŋte
greyback,lejwoŋó
beat up,kɔ́ɔnte
movement,ésẅɛʼte
split,éfʉ́ŋte
striking,lyèente
Cameroun,Kàmalûm
trick,kwóonte
pulverization,mashʉ́ŋ
empower,cÿó gʉm
eighter,lefɔ̌ɔn
throw overboard,lekwɔɔn
offensive army,kẅè ncù
play a joke on,kwóonte
apparent movement,cʉ̀cʉ̀ʼ
run,jʉ́jʉ́ŋ
middleman,lyèente
VIII,lefɔ̌ɔn
room,lûm ndá
corner,ésẅíʼte
lottery,jʉ́jʉ́ŋ
world,mámbàŋa
move,ésẅɛʼte
Mill,mashʉ́ŋ
soil,lefwóon
find,kʉankàŋ
amaze,éshÿɔ́g
guttle,kúnɔ̀ɔn
stupefy,kɔ́ɔnte
recall,lekwɔ́ʼ
breast,kʉ́kʉ́b
scout,másínzà
rub,éshʉ́ʼʉ
marijuana cigarette,éshÿɔ́g
fall apart,éfʉ́ŋte
spoiler,mankẅíŋ
tie,jʉ́jʉ́ŋ
matching,málefág
pivot,lekẅèle
a bag.,apɔ̀ɔn;
wed,cú ntóŋ
homo,mámbàŋa
link,cú ntóŋ
dissever,éfʉ́ŋte
rectum,mápwɔ́ʼ
thaumaturgy,gwɔ́bte
dry,legwaʼá
